method,split,seed,episodes,success_rate,mean_edge_f1,mean_birth_f1,mean_death_f1,mean_graph_edit,mean_component_accuracy,mean_jam_f1,mean_safety_violation_rate,mean_chain_contact_rate,mean_pocket_contact_rate,mean_fixture_contact_rate,mean_wall_contact_rate,mean_final_progress,mean_final_y_error,mean_energy
topology_world_model_v4,delayed_topology_transition,0,6,0.00000,0.25995,0.18461,0.74363,0.17665,0.34722,0.00000,0.44444,0.00347,0.00000,0.27430,0.02431,0.38196,0.16633,14.73885
topology_world_model_v4,delayed_topology_transition,1,6,0.00000,0.14190,0.08796,0.80208,0.18186,0.20486,0.33333,0.54167,0.00347,0.00000,0.21875,0.01736,0.30088,0.19143,34.92963
topology_world_model_v4,delayed_topology_transition,2,6,0.00000,0.27280,0.10474,0.57118,0.20660,0.44792,0.33333,0.67708,0.01736,0.00000,0.46528,0.01042,0.23072,0.14777,27.43807
topology_world_model_v4,delayed_topology_transition,3,6,0.00000,0.33021,0.24884,0.55023,0.18316,0.31250,0.33333,0.67361,0.00694,0.01042,0.51042,0.01042,0.24044,0.21384,11.26610
topology_world_model_v4,delayed_topology_transition,4,6,0.00000,0.15324,0.10474,0.74884,0.18056,0.26042,0.33333,0.67708,0.00000,0.00000,0.26736,0.02430,0.52665,0.18578,27.80339
topology_world_model_v4,delayed_topology_transition,5,6,0.00000,0.12662,0.13194,0.81516,0.18012,0.19444,0.33333,0.54167,0.00000,0.00000,0.19792,0.02083,0.36882,0.22934,24.95010
topology_world_model_v4,delayed_topology_transition,6,6,0.00000,0.31320,0.09549,0.47593,0.20746,0.51042,0.50000,0.81250,0.00347,0.00000,0.56250,0.00347,0.14088,0.21240,19.38925
topology_world_model_v4,delayed_topology_transition,7,6,0.00000,0.12963,0.09896,0.81817,0.17318,0.19792,0.33333,0.40625,0.00347,0.00000,0.19444,0.02083,0.31791,0.20002,22.80091
topology_world_model_v4,distractor_contact,0,6,0.00000,0.71366,0.66146,0.96875,0.06684,0.65278,0.50000,0.00000,0.01736,0.01042,0.01736,0.01042,0.24388,0.21204,11.61814
topology_world_model_v4,distractor_contact,1,6,0.00000,0.23056,0.22975,0.83912,0.17535,0.12500,0.00000,0.00000,0.17708,0.14583,0.01389,0.00000,0.36365,0.15245,22.75359
topology_world_model_v4,distractor_contact,2,6,0.16667,0.46079,0.46042,0.57523,0.19601,0.27431,0.16667,0.00000,0.39375,0.44792,0.00000,0.00000,0.53638,0.03897,26.42198
topology_world_model_v4,distractor_contact,3,6,0.16667,0.37616,0.36992,0.81683,0.15399,0.26978,0.00000,0.00000,0.19701,0.16138,0.02083,0.00347,0.20081,0.16809,25.10392
topology_world_model_v4,distractor_contact,4,6,0.16667,0.32810,0.35065,0.70481,0.19441,0.11667,0.02564,0.00000,0.31333,0.26875,0.01042,0.00000,0.47773,0.03453,14.71627
topology_world_model_v4,distractor_contact,5,6,0.00000,0.44699,0.42361,0.93912,0.12066,0.39931,0.50000,0.00000,0.01389,0.01042,0.00694,0.01042,0.15895,0.09427,19.29716
topology_world_model_v4,distractor_contact,6,6,0.00000,0.45498,0.43507,0.93808,0.13455,0.39931,0.33333,0.00000,0.00694,0.00000,0.01736,0.00000,0.08814,0.16050,26.56909
topology_world_model_v4,distractor_contact,7,6,0.16667,0.28664,0.26817,0.80880,0.18846,0.15139,0.16667,0.00000,0.22431,0.15972,0.01042,0.00694,0.44058,0.05812,26.08162
topology_world_model_v4,fixture_near_wall_jam,0,6,0.00000,0.96644,0.91088,0.99306,0.01259,0.89931,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02704,11.38357
topology_world_model_v4,fixture_near_wall_jam,1,6,0.00000,0.75058,0.66030,0.97222,0.05208,0.64236,0.83333,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.03449,40.87381
topology_world_model_v4,fixture_near_wall_jam,2,6,0.00000,0.88079,0.81713,0.98611,0.03255,0.80208,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03122,25.83108
topology_world_model_v4,fixture_near_wall_jam,3,6,0.00000,0.63831,0.59664,0.94560,0.08073,0.54861,0.50000,0.00000,0.00000,0.00000,0.00000,0.01042,0.00000,0.03167,53.40880
topology_world_model_v4,fixture_near_wall_jam,4,6,0.00000,0.50868,0.46702,0.92593,0.10156,0.43403,0.66667,0.00000,0.00000,0.00000,0.00000,0.02778,0.00000,0.03919,69.59782
topology_world_model_v4,fixture_near_wall_jam,5,6,0.00000,0.49479,0.41146,0.96181,0.11155,0.37847,0.50000,0.00000,0.00000,0.00000,0.00000,0.00347,0.00000,0.03145,71.26998
topology_world_model_v4,fixture_near_wall_jam,6,6,0.00000,0.46701,0.41378,0.94676,0.12327,0.37500,0.66667,0.00000,0.00000,0.00000,0.00000,0.01389,0.00000,0.03748,54.93946
topology_world_model_v4,fixture_near_wall_jam,7,6,0.00000,0.67940,0.59375,0.95718,0.06728,0.58681,1.00000,0.00000,0.00000,0.00000,0.00000,0.01736,0.00000,0.04117,46.64897
topology_world_model_v4,fixture_topology_shift,0,6,0.00000,0.69549,0.42303,0.93750,0.09939,0.41667,0.66667,0.23958,0.00694,0.00000,0.20833,0.01042,0.09340,0.09846,43.12446
topology_world_model_v4,fixture_topology_shift,1,6,0.00000,0.81933,0.59896,0.84838,0.07335,0.59722,0.66667,0.39583,0.00347,0.00347,0.30903,0.00347,0.11136,0.02854,29.08664
topology_world_model_v4,fixture_topology_shift,2,6,0.00000,0.68461,0.44676,0.89931,0.10460,0.46528,1.00000,0.29514,0.00000,0.00000,0.17014,0.01042,0.17555,0.06990,32.10649
topology_world_model_v4,fixture_topology_shift,3,6,0.00000,0.69676,0.38657,0.89468,0.09505,0.35417,1.00000,0.20139,0.00347,0.00000,0.15625,0.01389,0.17488,0.06152,33.90588
topology_world_model_v4,fixture_topology_shift,4,6,0.00000,0.85474,0.70081,0.92871,0.05339,0.69444,0.83333,0.23611,0.00347,0.00347,0.15972,0.00000,0.06800,0.02262,29.57540
topology_world_model_v4,fixture_topology_shift,5,6,0.00000,0.77431,0.54803,0.95437,0.07248,0.51389,0.83333,0.18750,0.00000,0.00000,0.11111,0.00694,0.09740,0.04946,36.58377
topology_world_model_v4,fixture_topology_shift,6,6,0.00000,0.85533,0.75289,0.97569,0.04340,0.72917,0.66667,0.05903,0.00694,0.00000,0.05556,0.01042,0.20137,0.08952,35.91101
topology_world_model_v4,fixture_topology_shift,7,6,0.00000,0.78588,0.61748,0.91898,0.07378,0.62153,0.66667,0.22569,0.00000,0.00000,0.14583,0.00694,0.04939,0.04656,32.48492
topology_world_model_v4,friction_mass_shift,0,6,0.00000,0.67292,0.65278,0.80382,0.10851,0.51389,0.50000,0.00000,0.22570,0.20833,0.00347,0.00694,0.51762,0.12819,13.07295
topology_world_model_v4,friction_mass_shift,1,6,0.00000,0.55371,0.50637,0.95602,0.11415,0.51389,0.33333,0.00000,0.07292,0.04861,0.00694,0.00694,0.60411,0.15082,26.55058
topology_world_model_v4,friction_mass_shift,2,6,0.16667,0.53843,0.50648,0.83414,0.12404,0.38889,0.50000,0.00000,0.21250,0.17361,0.00000,0.01042,0.71020,0.14905,25.45459
topology_world_model_v4,friction_mass_shift,3,6,0.16667,0.77359,0.76343,0.73680,0.08741,0.50764,0.50000,0.00000,0.33403,0.29167,0.00000,0.00347,0.51810,0.08590,11.84564
topology_world_model_v4,friction_mass_shift,4,6,0.00000,0.50070,0.49306,0.81019,0.14236,0.36111,0.33333,0.00000,0.21875,0.19444,0.00000,0.01389,0.80816,0.19035,38.66401
topology_world_model_v4,friction_mass_shift,5,6,0.33333,0.65648,0.65278,0.68831,0.11328,0.40833,0.16667,0.00000,0.37639,0.31250,0.00000,0.00694,0.59896,0.11331,20.37119
topology_world_model_v4,friction_mass_shift,6,6,0.16667,0.54306,0.51238,0.83588,0.13464,0.38403,0.33333,0.00000,0.22083,0.15972,0.00000,0.01389,0.73650,0.15550,23.88135
topology_world_model_v4,friction_mass_shift,7,6,0.16667,0.68264,0.69977,0.66551,0.11146,0.39236,0.33333,0.00000,0.41041,0.35069,0.00000,0.00347,0.61287,0.13240,20.10393
topology_world_model_v4,nominal_push_to_pocket,0,6,0.16667,0.81002,0.92685,0.15556,0.11875,0.11181,0.01010,0.00000,0.94861,0.87152,0.00000,0.00000,0.81385,0.06668,10.30922
topology_world_model_v4,nominal_push_to_pocket,1,6,0.16667,0.47408,0.54329,0.54317,0.16285,0.12014,0.16667,0.00000,0.52847,0.46180,0.00347,0.00000,0.71389,0.02138,36.97995
topology_world_model_v4,nominal_push_to_pocket,2,6,0.33333,0.68912,0.79097,0.32454,0.15078,0.12569,0.00000,0.00000,0.78958,0.70139,0.00000,0.00000,0.80472,0.04132,24.23835
topology_world_model_v4,nominal_push_to_pocket,3,6,0.33333,0.57873,0.65683,0.45347,0.15477,0.13125,0.00000,0.00000,0.66458,0.57292,0.00000,0.00000,0.73900,0.05768,26.05182
topology_world_model_v4,nominal_push_to_pocket,4,6,0.50000,0.70431,0.77450,0.33328,0.13693,0.14316,0.00000,0.00000,0.79603,0.70684,0.00000,0.00347,0.80670,0.03643,21.80745
topology_world_model_v4,nominal_push_to_pocket,5,6,0.50000,0.80869,0.91551,0.20147,0.11884,0.15949,0.01010,0.00000,0.93657,0.84143,0.00000,0.00000,0.81893,0.05380,9.95769
topology_world_model_v4,nominal_push_to_pocket,6,6,0.16667,0.71030,0.84074,0.25926,0.13507,0.10625,0.00000,0.00000,0.83541,0.75000,0.00000,0.00000,0.81305,0.03296,10.32975
topology_world_model_v4,nominal_push_to_pocket,7,6,0.00000,0.70845,0.81944,0.25116,0.15191,0.09028,0.00980,0.00000,0.84028,0.77778,0.00000,0.00000,0.80671,0.04919,22.30919
topology_world_model_v4,pocket_relocation,0,6,0.33333,0.60545,0.66817,0.50100,0.14071,0.22153,0.00000,0.13542,0.56875,0.35000,0.15972,0.00347,0.42311,0.10952,12.24548
topology_world_model_v4,pocket_relocation,1,6,0.16667,0.60065,0.64942,0.47222,0.13785,0.19653,0.03361,0.00000,0.61250,0.55764,0.00000,0.02083,0.62251,0.31835,14.34761
topology_world_model_v4,pocket_relocation,2,6,0.16667,0.67358,0.71767,0.32507,0.15284,0.25843,0.00000,0.00000,0.66815,0.71627,0.01042,0.00694,0.80370,0.14066,12.11613
topology_world_model_v4,pocket_relocation,3,6,0.33333,0.52458,0.58565,0.29317,0.22561,0.35139,0.00000,0.00000,0.59861,0.72778,0.00000,0.00000,0.81215,0.07413,11.90890
topology_world_model_v4,pocket_relocation,4,6,0.33333,0.55819,0.56778,0.45427,0.16899,0.24179,0.00000,0.00000,0.54523,0.59194,0.00000,0.01042,0.81869,0.12388,12.52508
topology_world_model_v4,pocket_relocation,5,6,0.33333,0.56400,0.60556,0.31157,0.20825,0.38472,0.17647,0.00000,0.56389,0.72222,0.00000,0.00694,0.69277,0.16655,11.83941
topology_world_model_v4,pocket_relocation,6,6,0.33333,0.66259,0.73778,0.18776,0.18686,0.26944,0.00980,0.00000,0.75986,0.84722,0.00000,0.00000,0.81796,0.10204,12.43277
topology_world_model_v4,pocket_relocation,7,6,0.50000,0.48856,0.49930,0.47917,0.20234,0.27639,0.00000,0.00000,0.52431,0.57153,0.00000,0.00000,0.81079,0.12836,14.74824
topology_world_model_v5,actuator_limit_chain,0,6,0.00000,0.64641,0.37384,0.45949,0.15799,0.57639,1.00000,0.77083,0.00000,0.00000,0.72222,0.00347,0.11377,0.04160,15.44540
topology_world_model_v5,actuator_limit_chain,1,6,0.00000,0.53021,0.30382,0.67929,0.16406,0.22917,0.66667,0.76389,0.01042,0.00347,0.53472,0.00694,0.23044,0.10275,33.15360
topology_world_model_v5,actuator_limit_chain,2,6,0.00000,0.71331,0.58102,0.43171,0.12760,0.40278,0.83333,0.52431,0.15972,0.14930,0.52778,0.01042,0.35100,0.10940,11.42119
topology_world_model_v5,actuator_limit_chain,3,6,0.00000,0.70405,0.82870,0.23264,0.12500,0.20834,0.83333,0.65972,0.15625,0.14930,0.71181,0.00347,0.35143,0.10227,12.58421
topology_world_model_v5,actuator_limit_chain,4,6,0.00000,0.40961,0.51158,0.57639,0.14106,0.15625,0.83333,0.53125,0.00347,0.00347,0.47222,0.02431,0.68554,0.18418,40.36523
topology_world_model_v5,actuator_limit_chain,5,6,0.00000,0.27523,0.28241,0.55787,0.25521,0.32639,0.16667,0.67014,0.01042,0.15625,0.34375,0.01042,0.32784,0.03122,33.80869
topology_world_model_v5,actuator_limit_chain,6,6,0.00000,0.60718,0.75694,0.26331,0.13759,0.20833,0.83333,0.80556,0.02083,0.00694,0.79861,0.01389,0.39796,0.17671,11.89366
topology_world_model_v5,actuator_limit_chain,7,6,0.00000,0.56690,0.53762,0.34259,0.16493,0.35764,0.66667,0.80556,0.01042,0.00694,0.75694,0.00000,0.00000,0.09100,26.47920
topology_world_model_v5,combined_extreme_stress,0,6,0.00000,0.43056,0.37384,0.91667,0.15278,0.30556,0.50000,0.00000,0.00000,0.00000,0.04514,0.01736,0.12440,0.02900,72.65144
topology_world_model_v5,combined_extreme_stress,1,6,0.00000,0.47801,0.33507,0.94838,0.14496,0.29167,0.50000,0.07292,0.00000,0.00000,0.06597,0.01042,0.00000,0.02835,63.39777
topology_world_model_v5,combined_extreme_stress,2,6,0.00000,0.43692,0.40220,0.91667,0.14844,0.34028,0.50000,0.05208,0.00000,0.00000,0.04861,0.01389,0.00000,0.06449,69.08915
topology_world_model_v5,combined_extreme_stress,3,6,0.00000,0.46065,0.36343,0.86227,0.14366,0.34375,0.33333,0.11111,0.02778,0.02431,0.10764,0.02083,0.17595,0.08439,56.78528
topology_world_model_v5,combined_extreme_stress,4,6,0.00000,0.61632,0.50579,0.92755,0.10894,0.41667,0.66667,0.14930,0.00000,0.00000,0.11806,0.01389,0.13225,0.09798,57.02608
topology_world_model_v5,combined_extreme_stress,5,6,0.00000,0.69028,0.59954,0.95648,0.08550,0.54861,0.66667,0.09375,0.01389,0.00000,0.05903,0.01389,0.25820,0.13235,43.36022
topology_world_model_v5,combined_extreme_stress,6,6,0.00000,0.66898,0.64062,0.94907,0.07595,0.58333,0.83333,0.00000,0.00000,0.00694,0.03472,0.01389,0.10695,0.04977,55.97678
topology_world_model_v5,combined_extreme_stress,7,6,0.00000,0.78704,0.75231,0.96412,0.05729,0.71875,0.66667,0.00000,0.00000,0.00000,0.03819,0.00000,0.00000,0.01354,34.62060
topology_world_model_v5,combined_stress,0,6,0.16667,0.59176,0.57408,0.63437,0.14340,0.26736,0.50000,0.26042,0.23194,0.19792,0.25000,0.01042,0.66366,0.11772,26.04999
topology_world_model_v5,combined_stress,1,6,0.00000,0.76690,0.70023,0.86042,0.08333,0.59375,0.83333,0.23611,0.04514,0.03472,0.20139,0.01389,0.37479,0.12217,27.49617
topology_world_model_v5,combined_stress,2,6,0.00000,0.70359,0.62731,0.60012,0.11979,0.36111,0.50000,0.22222,0.36111,0.32292,0.16667,0.00347,0.56671,0.07818,28.49657
topology_world_model_v5,combined_stress,3,6,0.00000,0.50567,0.45197,0.77708,0.14453,0.30903,0.50000,0.35417,0.07639,0.05903,0.26736,0.00694,0.45370,0.06518,36.44732
topology_world_model_v5,combined_stress,4,6,0.00000,0.78530,0.50810,0.87442,0.08507,0.45833,1.00000,0.57639,0.01042,0.00000,0.41667,0.01389,0.49934,0.17210,22.21551
topology_world_model_v5,combined_stress,5,6,0.16667,0.69982,0.58958,0.69097,0.11198,0.30903,0.66667,0.36111,0.19375,0.17014,0.31597,0.01042,0.62443,0.10815,16.85276
topology_world_model_v5,combined_stress,6,6,0.00000,0.56979,0.52546,0.76794,0.14627,0.35070,0.52381,0.12153,0.16667,0.13889,0.11111,0.01389,0.70113,0.10850,29.01845
topology_world_model_v5,combined_stress,7,6,0.00000,0.67755,0.64526,0.46181,0.13108,0.37500,0.50000,0.51736,0.22917,0.21528,0.41319,0.00694,0.54893,0.11250,18.39939
topology_world_model_v5,contact_chain_transfer,0,6,0.00000,0.96146,0.89815,0.98611,0.01562,0.88889,0.83333,0.00000,0.02083,0.01389,0.00000,0.01736,0.32017,0.18650,11.71297
topology_world_model_v5,contact_chain_transfer,1,6,0.00000,0.85185,0.80208,0.96644,0.04471,0.77431,0.83333,0.00000,0.04861,0.03819,0.00000,0.00000,0.13055,0.02263,12.58586
topology_world_model_v5,contact_chain_transfer,2,6,0.00000,0.91504,0.89121,0.87326,0.03429,0.76389,0.83333,0.00000,0.12847,0.11806,0.00000,0.01042,0.34971,0.09324,13.37875
topology_world_model_v5,contact_chain_transfer,3,6,0.16667,0.90644,0.90963,0.71371,0.05035,0.62566,0.66667,0.00000,0.30837,0.28895,0.00000,0.00694,0.46495,0.10156,11.70075
topology_world_model_v5,contact_chain_transfer,4,6,0.00000,0.85880,0.80208,0.98958,0.03689,0.79861,1.00000,0.00000,0.00000,0.00000,0.00000,0.00347,0.19035,0.10942,22.72274
topology_world_model_v5,contact_chain_transfer,5,6,0.00000,0.74907,0.76157,0.71528,0.08724,0.50000,0.50000,0.00000,0.31597,0.28472,0.00000,0.01042,0.56359,0.06612,27.15976
topology_world_model_v5,contact_chain_transfer,6,6,0.00000,0.94676,0.91319,0.92940,0.02474,0.85069,0.66667,0.00000,0.09028,0.06597,0.00000,0.00347,0.28710,0.10473,12.05685
topology_world_model_v5,contact_chain_transfer,7,6,0.00000,0.80775,0.79746,0.81192,0.07075,0.63542,0.50000,0.00000,0.21528,0.18750,0.00000,0.00347,0.42066,0.13179,23.25164
topology_world_model_v5,contact_sensor_noise_burst,0,6,0.33333,0.70734,0.75324,0.45773,0.12934,0.30833,0.16667,0.00000,0.67292,0.58681,0.00000,0.00000,0.65763,0.06940,13.84506
topology_world_model_v5,contact_sensor_noise_burst,1,6,0.00000,0.60012,0.68113,0.38588,0.17101,0.11805,0.00000,0.00000,0.73611,0.66666,0.01042,0.00000,0.68478,0.03418,34.80744
topology_world_model_v5,contact_sensor_noise_burst,2,6,0.33333,0.79102,0.79722,0.50729,0.11589,0.40347,0.33333,0.00000,0.59097,0.53681,0.00000,0.00347,0.79109,0.09031,12.17880
topology_world_model_v5,contact_sensor_noise_burst,3,6,0.16667,0.70104,0.74584,0.47417,0.14175,0.27917,0.16667,0.00000,0.66042,0.58889,0.00000,0.00000,0.67483,0.01109,25.18228
topology_world_model_v5,contact_sensor_noise_burst,4,6,0.33333,0.66319,0.70648,0.46435,0.13594,0.21111,0.33333,0.13542,0.49097,0.41667,0.15972,0.00347,0.75904,0.08933,11.90898
topology_world_model_v5,contact_sensor_noise_burst,5,6,0.16667,0.74266,0.78843,0.35069,0.13802,0.20347,0.16667,0.00000,0.76111,0.68750,0.00347,0.00347,0.78371,0.03767,12.95861
topology_world_model_v5,contact_sensor_noise_burst,6,6,0.00000,0.68334,0.74421,0.45833,0.13498,0.23958,0.16667,0.00000,0.63194,0.58681,0.00000,0.00347,0.78746,0.07039,12.61681
topology_world_model_v5,contact_sensor_noise_burst,7,6,0.33333,0.67565,0.71620,0.51940,0.13776,0.29236,0.16667,0.00000,0.61111,0.53333,0.00000,0.00347,0.76598,0.06746,13.88619
topology_world_model_v5,delayed_topology_transition,0,6,0.00000,0.11643,0.11053,0.74005,0.20052,0.28125,0.33333,0.66667,0.00694,0.12153,0.17014,0.01736,0.44789,0.18366,13.71155
topology_world_model_v5,delayed_topology_transition,1,6,0.00000,0.16134,0.07755,0.79630,0.17188,0.22223,0.66667,0.53819,0.00000,0.00000,0.24653,0.01389,0.24907,0.24592,23.43654
topology_world_model_v5,delayed_topology_transition,2,6,0.00000,0.19549,0.11227,0.72685,0.20052,0.29861,0.16667,0.43403,0.02083,0.00000,0.30556,0.01389,0.28179,0.10447,38.75427
topology_world_model_v5,delayed_topology_transition,3,6,0.00000,0.26794,0.26100,0.65035,0.17578,0.21875,0.16667,0.40625,0.00694,0.01042,0.39583,0.01389,0.35899,0.16500,24.00833
topology_world_model_v5,delayed_topology_transition,4,6,0.00000,0.14664,0.12558,0.77685,0.17752,0.21875,0.16667,0.67361,0.00694,0.00000,0.22569,0.02431,0.25468,0.20317,47.76882
topology_world_model_v5,delayed_topology_transition,5,6,0.00000,0.10602,0.10127,0.85648,0.18490,0.14583,0.00000,0.67014,0.00347,0.00000,0.15625,0.02778,0.34986,0.13496,13.42382
topology_world_model_v5,delayed_topology_transition,6,6,0.00000,0.25683,0.08854,0.59838,0.19878,0.40972,0.50000,0.67361,0.00347,0.00000,0.43403,0.00694,0.29854,0.19167,18.04103
topology_world_model_v5,delayed_topology_transition,7,6,0.00000,0.18032,0.14410,0.80023,0.17318,0.26736,0.33333,0.54167,0.00000,0.00000,0.19097,0.02083,0.43381,0.18984,23.46118
topology_world_model_v5,distractor_contact,0,6,0.00000,0.61458,0.58218,0.95255,0.08463,0.56597,0.50000,0.00000,0.01389,0.01042,0.01736,0.01042,0.21349,0.19666,12.21128
topology_world_model_v5,distractor_contact,1,6,0.00000,0.18171,0.17882,0.76030,0.21354,0.19791,0.00000,0.00000,0.15278,0.21528,0.01389,0.00000,0.44060,0.14036,27.22399
topology_world_model_v5,distractor_contact,2,6,0.33333,0.40965,0.37916,0.70035,0.20191,0.31944,0.33333,0.00000,0.30069,0.33194,0.00000,0.00000,0.53676,0.03925,26.65015
topology_world_model_v5,distractor_contact,3,6,0.00000,0.29919,0.26852,0.87662,0.16927,0.25695,0.00000,0.00000,0.10764,0.10417,0.02083,0.00000,0.23184,0.13372,14.90003
topology_world_model_v5,distractor_contact,4,6,0.00000,0.25486,0.26505,0.72454,0.21007,0.30208,0.16667,0.00000,0.15972,0.24653,0.00347,0.00694,0.52532,0.12135,16.06792
topology_world_model_v5,distractor_contact,5,6,0.00000,0.43275,0.40857,0.89930,0.13325,0.33681,0.50000,0.00000,0.06597,0.05556,0.00694,0.00347,0.06961,0.12843,15.89281
topology_world_model_v5,distractor_contact,6,6,0.00000,0.41100,0.38067,0.94039,0.14366,0.35417,0.16667,0.00000,0.00694,0.00000,0.01736,0.00000,0.07472,0.13228,13.30152
topology_world_model_v5,distractor_contact,7,6,0.16667,0.28074,0.27361,0.81400,0.18238,0.14097,0.16667,0.00000,0.22083,0.15972,0.00694,0.00000,0.39593,0.08879,26.59438
topology_world_model_v5,fixture_near_wall_jam,0,6,0.00000,0.95023,0.89815,0.98611,0.01606,0.88542,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02704,11.88219
topology_world_model_v5,fixture_near_wall_jam,1,6,0.00000,0.68866,0.52315,0.98958,0.07899,0.51042,1.00000,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.03449,42.27067
topology_world_model_v5,fixture_near_wall_jam,2,6,0.00000,0.85764,0.79630,0.98264,0.03733,0.78125,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03122,25.73534
topology_world_model_v5,fixture_near_wall_jam,3,6,0.00000,0.54224,0.49132,0.92940,0.10113,0.44792,0.66667,0.00000,0.00000,0.00000,0.00000,0.00694,0.00000,0.03167,67.34437
topology_world_model_v5,fixture_near_wall_jam,4,6,0.00000,0.40972,0.34143,0.95139,0.10938,0.31597,0.83333,0.00000,0.00000,0.00000,0.00000,0.02083,0.00000,0.03919,70.42275
topology_world_model_v5,fixture_near_wall_jam,5,6,0.00000,0.64525,0.53993,0.91667,0.08507,0.45833,0.83333,0.00000,0.00000,0.00000,0.00000,0.01042,0.00000,0.03145,68.81033
topology_world_model_v5,fixture_near_wall_jam,6,6,0.00000,0.55671,0.50810,0.93403,0.09592,0.47569,0.66667,0.00000,0.00000,0.00000,0.00000,0.02778,0.00000,0.03748,54.86338
topology_world_model_v5,fixture_near_wall_jam,7,6,0.00000,0.81597,0.75347,0.97222,0.04340,0.73264,0.83333,0.00000,0.00000,0.00000,0.00000,0.00347,0.00000,0.04117,30.42443
topology_world_model_v5,fixture_topology_shift,0,6,0.00000,0.68912,0.54398,0.89583,0.09288,0.47569,0.50000,0.13195,0.00694,0.00000,0.09722,0.01042,0.09361,0.08047,47.92668
topology_world_model_v5,fixture_topology_shift,1,6,0.00000,0.80023,0.55208,0.86852,0.07769,0.54514,0.83333,0.39583,0.00347,0.00347,0.29514,0.00347,0.10862,0.04992,31.26596
topology_world_model_v5,fixture_topology_shift,2,6,0.00000,0.68171,0.46644,0.89051,0.10547,0.42014,0.83333,0.30208,0.00000,0.00000,0.20486,0.01042,0.09846,0.02829,34.26834
